Content,Sentiment
Öncelikle alışveriş yaptığım sitenin hizmetinden çok memnun kaldığımı belirtmeliyim. Ürün 24 saat geçmeden elimdeydi. Ayrıca ürünle ilgili olarak yazdığım maile yaklaşık 10 dk içinde telefonla yanıt aldım. Üründen zaten evimde 4 yıldır kullanıyordum. Memnun kaldığım için kardeşimin evine de aldım.,1
Beğenmedim ürününüzü.,2
max factorün rimelini her zaman kullanıyorum ama bu ürününü ilk kez aldım.inanın bitmiş rimelim daha iyi diyebilirim.indirimde olduğu için mi böyle geldi anlamadım ama ben hiç beğenmedim.,0
Ben başka siteden aldım ama ürün efsane düşünmeyin bile alın. bir üst model ile ay ı işi yapıyor boşuna fazla para vermeyin,1
"Tavsiye etmiyorum Demlik kısmında çok delik var, süzgeç taksanda çok bi işe yaramıyor. Bazen kaynasa bile düğme kendiliğinden atmıyor.",0
"dolap sanki tekmelenmiş bir kattan aşağıya atılmış gibiydi moralmen
çöktüm servis yenisi için tutanak tuttu dolap içi çok güzeldi ban
darbeli çizik bombeli göndermeselerdi",0
Kurulum için verdiginiz 444 numarayı aradık ama dönüş yapılmadı yardımcı olurmusunuz,0
pembe renk çok kibar ve şık,1
Arkadaşlar bu ürünün rami DDR3 aslında DDR4 olması gerekli bu size çok sıkıntı çıkarır işlemcisi ise laptop işlemcili yani işinizi görür ama ilerde sizi çok pişman edebilir bana güvenin.,2
Ürün anlatıldığı gibi gayet güzel 3 yıl garantili,1
"anneme evde kullanması için aldım. ilk aldığımızda ayarlarını yapamadığından baya sorun yaşamıştı. sonra alıştırma yaptıkça makineyi çözdü şuanda hiçbir problem yaşamıyoruz. yanındaki kitapçıkta da çok güzel anlatılıyor. yalnız çoğu parçaları plastik malzemeden. hoş, bu fiyata da çok fazla bir şey de beklenilmez tabi.",0
"Bu ürünü PC'de kullanmak için ara dönüştürücü kablo gerekiyor. Çünkü
ürünün tek çıkışı var. Dolayısıyla PC'de kullanmak için ilave alışveriş
yapmanız lazım.",2
Ürünüm 1 haftada anca geldi. Yani fiyatına göre güzel ama içi fazla tatmin edici değil çünkü tirtiklari derin değil  ambalajı güzeldi kontrol ettim çalışıyor umarim uzunca bir süre kullanabilirim...Yani sinbo güzel fiyatına göre gayet iyi görünüyor tavsiye ederim,1
"urun bozuk geldi hemen gondermek istedim kargo ucreti bana ait olacagini
soylediler servise verdim yaklasik 2 haftaya geliyorum urun bozuk olan
27sibde geldi ben su an 8 subatta bu yaziyi yaziyorum servisten
bekliyorum tamirini",0
Paketleme kargo başarılı ürünü kullanınca yeniden yorum yapıcam,1
Bekledigim gibi.,2
Ürünü iade ettim.kargo ve kurumlumda sıkıntı yoktu.Servis gittikten sonra Netflix açıp denediğimde 4k film açmama rağmen  çok kötü renk ve görüntü kalitesi ile karşılaştım.İnternetten araştırdığım da bu modellerde böyle sorunlu cihazların çıktığını gördüm.hizli ve şık bir cihaz ama böyle hatalı olması üzücü.amazzon müşteri memnuniyeti çok iyi .sıkıntı çıkarmadan iade aldılar o yüzden yeni siparisi de amazzondan verdim.,2
"Bu fiyata çelik cezve yok,düşünmeden alın",1
Ürünü akşam yatmadan uyguladım. Ertesi gün sivilcem kücülmüştü. 2. gün uygulamamla tamamen söndü. Kesinlikle tavsiye ediyorum. Çok etkili bir ürün.,2
Honor am 61 huwai nova 5t de çalışmıyor yardımcı olursanız sevinirim,0
"Ürün çok güzel ve hızlı şarj ediyor, Xiaomi kalitesini göstermiş. Ama ürün hem baya geç geldi hem de mikro ara kablo geldi. Hİç bir yerde yazmıyor mikro diye. Çok memnun kalmadım o yüzden.",2
"fiyat on numara,satıcı on numara,ürün on numara teşekkürler..??????????",1
"Satici sagolsun cok hizli ve sorunsuz gonderdi.Kulaklik icin yorumum, tek kelimeyle berbat. 5₺ bile etmez bunu yurekten soyluyorum. Bosuna para vermeyin kesinlikle. Saticiya tesekkur ederim hizli ve sorunsuz gonderisi icin.",0
"mağaza kötü yorumlara bakarak paketlemeyi özenli yapmış fakat bilgiler
doğru değil emiş gücü 460m3 değil 260m3 lambası yerinden çıkmış ve kablo
koruma kapağıda takılı değildi kendim taktım filtresi çok ince içi ayna
gibi gözüküyor. yani ürün fiyatına göre bir ürün beklentiyi çok
yükseltmeyin ama mağaza ürün açıklamasını düzeltmeli ben 460 m3 gücünde
diye almıştım insanları kandırmayın..",2
SESSİZ KESMESİ ÇOK İYİ ANCAK PLASTİK BAŞLIKLARI TAKILDIĞINDA KILLARI SIKIŞTIRIP ÇEKİYOR,2
Olumsuz yönleri: Ürün kaydım yok ama parasını ödenmiş durumda. Bana döner misiniz?,0
"iyi bir şekilde paketlenmiş olarak geldi ancak ocak kısmında büyük bir
hata var. üst beyaz kısım kararmıştı. değiştirilmesini bekliyoruz halen.
servis, hatalı olan parçayı değiştireceğini belirtti ancak gelişme yok.",2
"ürün akıllı tv lerde çalışmıyor. ok tuşları çalışıyor ama klavyedeki
harflerin bi karşılığı yok ne yazık ki. alacaklar akıllı tv için
almasın. sadece bilgisayar",0
fiyata göre idare eder pek fazla bişey beklemeyin,2
"1,5 yıl oldu alalı...Mikser kısmına lafım yok, ama alt kabı genelde elinizle döndürmeniz lazım,içindeki malzeme yoğunluğu arttıkça dönmeye başlıyor. Yani kek yaparken mesela, şekerle yumurta çırpacaksınız hazne dönmüyor,(sıvı halde iken yani)  ununu koyunca dönmeye başlıyor...",2
Kargo işlemi daha hızlı olsaydı mükemmel olurdu,1
Ürün kaliteli ancak kargo süresi çok uzun 5 günde ancak gelebildi.,0
Muhtesem,0
ürün güzel ve  görsel olarak hoş bir ürün,1
"Ürünü teslim aldım,servisine sordum,kendiniz kurabilirsiniz dedi,Bende
kurdum,ama cihazda bir anormallik vardı,hava emmiyor du,servisini
çağırdım gelip baktılar,motorun teki çalışmıyormuş,o motoru değiştirmek
için götürdüler.Bence arnica süpürgede iyi Aspiratörde değil,süpürgedeki
kaliteye bakıp ta aspiratör alınca böyle oldu.Almanızı kesinlikle
tavsiye etmem.",0
almayı düşünüyorum...,2
"Olumlu yönleri: Gayet kaliteli ve güzel,bu fiyata en güzel ürün diyebilirim",1
kullanımı çok kolay kulaklığı kaliteli  yolculukta müzik dinlemek için ideal vereceğiniz paraya değer ürünü en fazla bikaç gün içinde elinize ulaşıyo tavsiye ederim,2
Bilmiyorum bizim daha önce kullandığımız süpürgeden mi neden eşim de ben çok beğendik. Çekim gücü gayet güzel sessiz de çalışıyor. hepsiburada.com 40-50 tl daha ucuz diğer sitelere göre.,1
Herşey çok güzel,1
ürünü fiyat olarak benzerleri ile karşılaştırarak teknoloji marketlerde inceleyerek buradan aldım. 10 numara 5 yıldızı bu fiyata 100 kere hak ediyor tavsiye edrim.,1
cirpici boyu kisa ama hizi gayet iyi,1
güvenilir satıcı indirimli fiyat almak isteyenlere tavsiye ederim..👌,1
arkadaşlar 5 kere fatura istememe rağmen samsungtürkiye faturayı göndermedi. ürünü alıp fatura için bunların peşinden koşmak istiiyorsanız alabilirsiniz,0
Kargo haricinde üründe sıkıntı yok,2
🥰çok güzel bir ürün,1
Harika bi ürün evet sesi çok ama mutfakta tam bir yardımcı,1
daha açmadım ama güzeldir bnce,0
"Olumlu yönleri: fiyatı iyi

Olumsuz yönleri: ürün kötü",0
bir sürü para verip eczacı tavsiyesi ile aldım. yüzüm yoğurt sürmüş gibi bembeyaz tabaka oldu cildim emmedi maalesef. denemeden almayın derim.,0
"Güzel bir makina fakat palto, manto gibi bir ürün dikecekseniz sizi çok zorlar. Bir de fazla gürültülü.",0
Olumsuz yönleri: süpürgenin hortumu kağıt gibi veya güneşte yanmış plastik  gibi tuttuğunuz yerden kopuyor. şaka gibi yanı. çok kötü,0
ürünü yigenime aldik şuan iyidiyor,1
Bende yeni aldim ama tarif yok gercekten kizarma icin ne kadar yag koyacaz ne yapacagiz bellindegil icinde tarif kitapcigi ollsa daha iyi olurdu,0
Sakın almayın. Buhar tuşu bozuldu. Buhar veremiyorum. Tabanı sürekli kıyafetlere yapışıp kalıyor. Ütünün tabanında da iz kalıyor sürekli. Kırışıklıkları da çok zor açıyor. Asla almayın,0
Yazık verilen paraya,0
bence buyuk fırınlara gore cok kullanıslı gerektiğinde balkona cıkarıp balık yapabiliyosun sadece balık mı ne istersen yap evin içi yemek kokmuyo en azından hem az yer kaplıyo hemde bosh,2
Ses mikrofonu ağzımın dibine yaklaştırsam da karşıya çok kötü ve az gidiyor,0
WQEFWFEWFVERFWEFWEF,0
"Şuanki fiyatı yüksek, kayış seçeneği az.",2
"Aldıktan  sonra 3 ay kadar kullanabildik, prizden arıza yaptı ve sigortaları attırmaya başladı çöpe atmak zorunda kaldık",0
ürünü bir süredir kullanıyorum etkisini henüz fark etmedim. akşamdan akşama sürüyorum üzerine nemlendirici süremiyorum sürdüğüm anda yanma ve batma yaptı üründen mi cildim mi hassas bilemedim :) cildinizi en iyi siz tanırsınız ona göre seçim yapın gerçi şuda var en güvenilir ve zararlı maddeler içermeyen markalardan biri başka ne kullanabilirdim bilmiyorum sanırım gözeneklerimle barışmam gerekiyor,0
Temizleme sonrası ferah bir his bırakıyor bu çok güzel ama ürünü 2 haftadır kullanıyorum 2 haftada 4 5 tane kocaman kocaman sivilce cıktı bende. La Rochenin effeclar toniğiyle beraber kullanıyorum. Sorun hangisinde bilemedim. Yorumlara bakıp almıştım ama sivilce çıkarması bana özel bişey sanırım başka kmsede böyle bişey olmamış.,2
"Sorunsuz urunumuzu teslım aldık,trendyol aılesı cok tesekkur edıyorum😍makına fıyatına gore gayet guzel,pahalı urunlerle esıt kalıtede",1
"Teslimat adresim yerine diğer adresime gönderim yapıldı.Durumu tespit
ettim, bildirdim fakat hala ısrarla yaptığı yanlıştan haberi yokcasına
yanlış adres ile kargoya verildi. Benim yoğun mesajlarım sonrası kargo
yola çıkıp yanlış adresime ulaşıncaya yani alamayacağım adresime kadar
gelince kargoyu bu seferde asıl adrese yönlendirme yaptılar. Kısaca
kargonun ulaşmaması için her türlü çabayı sergilediler. Bu bir hizmet /
ticaret. Kafa dalgınlığına gelemez. Dikkat etmeniz gerekir. Aldığım ürün
özel bir şey olabilir ve istemediğim yere gidebilir. Ben bu alışverişten
memnun değilim.",1
ürün yazılan gibi degil çok çavuk ısınıyor fazla ömrü olmaz yanar,0
gereksiz ve pahalı,0
Urun hem uygun fiyatlı hem ebat olarak cok iyi ofislerde kullanmak icin uygun boy,2
Güzel ürün. Hızlı teslimat,1
"Rezalet diye bir yorum yapılmış. Anlayamadım.
Bıçağa ilk günden ne olduğunu açıklayabilir misiniz?
Garantiden çözüm üretmediler mi?

10 seneyi aşkındır Arzum doğrayıcı kullanıyorum. Hiç bir sorun çıkarmadı.
Dün düşürüp cam kassini çatlattım. Aynı marka almayı düşünüyorum.
Rezalet yorumunu okuyunca yazmak ishtiyacı hissettim.

NOT MECBURİ NOT VERMEK ZORUNDA KALDIM",2
"Pişirme kalitesi ve verdiği ısı kötü. Kek yaptım kabarmadı, poşette tavuk yaptım 1 saatte bile pişmedi, biraz daha pahalı modellere bakmak daha mantıklı, tavsiye etmiyorum.",0
Olumsuz yönleri: İlk kullanımda elektrik kablosunun girdiği yerden su akıtmaya başladı. Ürüne onay vermiş bulunduğum ve faturayı kaybettiğim için iade almadılar. Değişim de yapamayız dediler. Alır almaz hiç kullanmadan servise götüreceğim. Uzak durun derim. Üç kuruş fazla verip doğru dürüst bir ütü alın.,0
Fiyat performans ürünü. ikinciyi aldık,1
"Ürün gerçekten hızlı ve sıkıntısız geldi. Cuma günü sipariş verdim ve
pazartesi elimdeydi. Kutusu gayet düzgün parçaları eksiksiz bir şekilde aldım.",1
hiç ama hiç memnun kalmadım.Asla tavsiye etmiyorum.,0
ben bu urunden 2 adet aldim cok memnunum ve sarj orani iyi bi sıkıntı olmadi hizli ne anlatsam yetmez oncelikle gonderici firmaya tsk ederim ve hepsi burada olan ekibe de ayri tskkurlerimi iletirim saygilar,2
Çok güzel hemen rendeliyor büyük kolaylık mutfakta. Sağlam duruyor. Kapak kısmına zamanla alışıyorsunuz ben cok sevdim sonuçta Tefal kalitesi.,1
İdare eder ayak tarafı kırık olmasaydı kargoda olmustur,2
Çok güzel tost yaptım et pişirdim mükemmel,1
Abartıldığı kadar iyi bir telefon değil. NCF yok. İnanamıyorum.,0
elinizin altında bulunması gereken lenslerden birisi.çantamda sök tak yapacak kullanıyorum. fiyatı performansı Başarılı.,2
"Sipariş verdikten 3 gün sonra set kullanıma hazırdı, gerisini siz düşünün. Servisi aradığım gün gelip kurulumunu yaptılar. Görüntüsü çok güzel ve kaliteli duruyor. Fırın düğmeleri gömülebiliyor. Şimdilik memnunum, tavsiye ederim.",2
Bozuk urun satiyorlar almayin magazada malinin arkasinda durmuyor,0
Fiyat uygun fakat ses kalitesi vasat,0
Harika bir ürün tavsiye ederim 👌🏻,1
"Ürün çocuklar için alınabilecek bir ürün.Çok fazla beklenti içerisine
girmezseniz iyi olur.Satıcı firma adres bilgimi yanlış yazdığı için 3 yıldız.",2
Uzun zamandan beri uydudan yaxılım güncellemesi yapmıyorsunuz.. next 18500 uydu alıcımın perfonmandı düştü ...güncelleme bekliyoruz.Hasan Hüseyin Ayhan   Afyon,2
"Ürün çok şık. Isınması ve granit plakaları çok iyi. Bence tek eksiği yağ kanallarının yeri yanlış konumlandırılmış. Kendi yağ haznesi yok, ön ayaklardan dolayı tam altına bir kap koyamıyorsunuz. Makinenin üst kısmını kaldırınca üst plakada kalan yağlar arkadan zemine akıyor.",1
"hayirbence övuldugu kadar iyi temizleyen bir urun degil market
raflarinda rahatlukla bulunabilecek goz temizleme urunlerinde pek bir
farkini goremedim. bir daha alir miyim hayir",0
Fazla yer kaplamaması çok iyi ürün gayet kullanışlı çok memnun kaldım,1
Bu fiyata alınabilecek en iyi çamaşır makinesi,1
Kısa  sürede  ürün  elime geçti  kullanıyoruz  gayet  memnunum  Tavsiye  ederim.,1
trust marka eski optik mouse'um koltuk üzerinde daha iyi yanıt veriyordu.bu hep takılıyor.aldığıma çok pişman oldum 7 tl lik çin mouse lerinden hiç farkı yok.iyi yorumların hepsi masa üzeri kullanıyorlar heralde :(,0
gayet iyi. çalışması normal.,2
"Fırın nerdeyse hiç ısınmıyor, kullanışlı değil. İçindeki tel kırık olarak gelmiş.",0
"Vestelin 3 programlı bulaşık makinesini ilk defa kullanıyoruz,çok memnun
kaldığımızı söyleyemem,ben biraz simetri hastasıyım kapak kapalıyken alt
kısım ile üst kısım açıklığı eşit değil,kapak ana gövdeden biraz daha
dar gibi biraz sesli çalışıyor artı kurulamayı çok iyi yapmıyor,bulaşık
makinesinin içi ıslak kalıyor, bulaşık yıkamasında sorun yok temiz yıkıyor",0
Çayı sıcak içmek isteyenler için değil termostat lı su sıcaklığı düşünce tekrar çalışıp ısıtıyor devamlı kaynamıyor alt kısmı çay içerken sanki soğukmuş gibi oluyor,2
"ürün bozuk çıktı ürün bozuk çıkmasaydı bile ürün çok kalitesiz örneğin
demliğin kapağı içine düşüyor ürün bildiğin kalitesiz plastik bugüne
değin birçok çaycı kullandım en kötüsü buydu",0
Ürün istediğim gibi. Güzel ısınıyor,1
bir siemens kalitesi beklemeyin. Fiyata göre normal.,2
Öncelikle ürün elimize kısa süre de ulaştı. İçi ve dışının çelik olması bizim önceliğimizdi. Diğer markalarda benzer ürünlerle kıyaslandığında eksiği yok denebilir. Çalışırken sesi biraz yüksek ama ne kadar önemli tartışılır. Demlik kısmının kapağı mevcut ancak demliksiz kullanmak istediğinizde ikinci bir kapak çıkmadı (fakat demliğin kapağı altada uyuyor),1
hızlı kargo güvenli paket ellerinize sağlık,1
Olumlu yönleri: Ürünü 1 aydır eşim kullanıyor başarılı filtresine dikkat etmeniz gerek.,1
Ürün büyüklüğü istediğim gibi geldi hicbir sorunu yoktu memnun kaldım.,1
Daha önceki modemim de ADSL destekli Zyxel'di fakat VDSL'e geçeceğim için bu modeli aldım. İnternete yüklenince ısınma sorunu nedeniyle hat kesintisi oluyor. Modemi dikey tutarak şimdilik sorunu hallettim gibi. Dikey modellere yönelmekte fayda var sanırım. Teknolojide tecrübe ederek öğreniyoruz bazı şeyleri.,2
Cok begendim güzel yıkıyo,1
beklediğimin çok altında bi performans hiç yoktan iyidir,0
Fiyatı uygun ama kalite pek yok,2
"Ürün çok harika .....tavsiye ederim piyasanın çok altında veriyor
Teşekkürler. ...",1
Bu klavyeyi tavsiye etmem ben ürünü aldım 1 veya 2 ay sonra Tab CapsLock ve benzeri tuslara basılı tutamiyordum,0
üründen memnun kaldım tavsiye ederim,1
2 hafta oldu alalı çooook beğendim tasarımı da son derece şık almayı düşünen herkese tavsiye ederim,1
tam bır serefsızlık cok kotu bır makıne gercekten onunden gecınce bıle hemen duruyo daha alalı 1 ay olmadı  ya geri iade etmek ıstıyorum gercekten havluları bır herseyı suınıflandıracaksın boyle makınenın benb sınırımden kaldırıp atasım var .  bıde hıc bılgı vermıyorlar gecek seyı soylemıyorlar tam bır tıcaqrı ahlaksızlık,0
Avantajlar : sessiz<br />Dezavantajlar : yok<br />harika bir ürün anlatmaya gerek yok,1
Ürünü beğendim sadece firma istediğim rengi göndermedi ucuzunu gonderdi,0
Malzeme zayif çok hafif basit egiliyor bu markaya yakişmamış,0
Satıcı süper radyo berbat diye götürdüm adamlar sagolsun yenisini açtı test ettik al abi bunu kullan dediler ciktik geldik ofise yine yok yine yok yahu ucuz diye illa bi yerlwei adimi olmak zorunda,0
görünümü güzel yalnız serinletme yetersiz 10 derece yapıyorum otomatikman 26 - 27 gösteriyor.,2
"Görüntü kalitesi, menüsü vs. gayet iyi. Fakat kanal geçişleri epey yavaş. Öyle ki ilk denediğimde kanal değiştirtirken bir an cihaz kapandı sandım. Kumanda için sinyal alıcıyı açık bir alana yerleştirmenizde fayda var çünkü kumandayı sadece doğrudan buna tutarsanız alıyor, hafif sağına veya soluna tutunca almıyor. Cihazın ısınmasına gelince; evet ısınıyor fakat endişe edilecek kadar değil. Hatta bu kadar küçük bir cihaz için iyi bile sayılabilir bu konuda. Siz yine de geceleri açık bırakmayın derim.",2
