Content,company
abone olamıyorsun  gerçekten olamıyorsun ttnet süresi doldu diye abone olmak istiyorum arıyorum müşteri hizmetlerimiz yoğun biz sizi arayalım diyor tamam diyorum aramıyor 1 haftadır 10 defa aramama rağmen abone olamadım abone olsak demek arıza için ulaşmaya çalışsak ölürüz herhalde,ttnet
türknet davet koduwjk98xı61wha399 tl olduktan sonra 1 hafta önce geçtiğim iss 24 saat içinde sıfırdan kurulum yaptılar bütün işlemleri e devlet üzerinden yaptık yeni abonelik ve geçiş süreci oldukça kolaylaşmış,türknet
hayatımda gördüğüm en rezil firma daha önceden yine geçmiş yine pişman olmuştum o zaman bant daraltma yapmışlardı şehir değiştirince şimdi bir daha bunlara geçeyim dedim lanet ettim 10 gündür internet bağlanmadı müşteri hizmetlerini arayınca sistemden atıyorlar tek kelimeyle rezil ötesi beğenmediğim ttnet buna 10 basar sakın bulaşmayın,ttnet
istanbul ciddi bir kentsel dönüşüm halinde ve her yıl bir kere bölgesel internet arızası yaşanıyorve türknet bunu hem bilgilendiriyor hem de hızlı çözüm üretiyor gigafiber altyapısı adresinize ulaşabiliyorsa kaçırmayın ben çok mutluyum 3 yılımda bu şirketi bizi malum tekel şirketten kurtardığı için minnettarım,türknet
yaklaşık 1 yıldır turknet kullanıyorum çok memnunum 95 mbps civarı hız alıyorum olduğum bölgede aldığım maksimum hız bu siz 1000 mbps e kadar bölgenize göre hiz alabilirsiniz arıza taleplerine anında geri dönüş yapılıyorilk 6 ay boyunca 399 tl yerine 333 tl ödemek istiyorsanız ıeh47xd14tah davet kodunu kullanarak abone olabilirsiniz sizle birlikte bende indirimden yararlanacağım davet kodunun tamamının büyük harfle yazılması lazım kopyala yapıştır yapabilirsiniz davet kodunun başındaki harf ıspartanın ısı  yardım ve sorularınız için mesaj atabilirsinizdavet kodu  ıeh47xd14tah,turknet
yıllardır 75 mbite kadar kullandığım interneti vodafone turk telekom vs dahil 10 yıl birgün ansızın kopma ve yavaşlama sorunuyla arıza kaydı oluşturduğumda şakkk diye 25mbite düşüren internet sağlayıcısı aradığımda ise efendim altyapınız daha yüksek hızları desteklemiyor gibisinden yanıt aldığım internet sağlayıcısı onca yıl 75mbite kadar olan hızı kazara desteklemiş olsa gerek bu altyapı başka bir açıklaması olamaz genelde çevremdeki insanlara önerirdim ama şu saatten önermek bir yana peşin 12 aylık ödediğim aboneliğimi iptal ettireceğim sözde internet sağlayıcısı,vodafone
bulunduğum bölgede sabahtan beridir internet yok uzaktan çalıştığım için mobil veri ile idare etmeye çalışıyorum destek almak için arıyorum telefonum hattan düşürülüyor kimse yok ne bir bilgi ne bir destek alabildim 5 saattir 5 saat diyorum uzaktan çalışan biri için bunun nasıl bir kayıp olduğunu düşünebiliyor musunuz iyi misiniz siz türknet bu nasıl bir hizmet anlayışı tarife gigabit internet sunarken her şey yolunda ama destek almaya gelince neden hiçbir muhatap bulamıyorum ben tanım destek konusunda tuhaf davranan firma en azından telefonu açıp durumu anlatan bir muhatap koyarsın karşıma hattan düşürmek nedir,türknet
an itibariyle stabilite sağlayamayan firma maşallah dediğimiz 3 gün yaşamıyor sürekli fiyat arttırıyorlar bir de ttnete yavaşlık ve bağlantı sorunları açısından rakip olacaklarülkemde rezil hizmet veren bir diğer internet servis sağlayıcı,ttnet
ttde 16 mbps 120 tl ödüyorum tt diyor ki taahhütün bitiyor gel 18 ay için evet de ilk 6 ay 260 tl sonraki 12 ay 520 tl öde aylık ortalama 430 tl yapıyoraradan geçen 2 yılda enflasyona göre fiyatlar normal olabilir ama 1624 mbps için ortalama 430 tl vermek aklıma mantığıma sığmıyor daha önce tt 35 mbps kullanmıştım gayet sorunsuz ve memnundumşimdi sırf fiyat için 14 yıllık üyeliğimden vazgeçip türknet 35 mbps geçmeyi düşünüyorum aylık ortalama 340 tl ödemeye razıyım davet kodu avantajı da var bu şartlarda en iyi hız ve fiyat türknet görünüyorbursa osmangazi merkez bir bölgede oturuyorum tek korkum çok yerde okuduğum ani hız ve ping dalgalanmaları kesintilergeçiş süreci faturalandırma olası sorunlar vb bilgilendirmek isteyen varsa özel mesaj atabilir,tt
arkadaşını getirene bir ay hediye internet veren iss dilerseniz indirim kodum ile geçiş yapabilirsiniz rgp30nd89jylbu kod ile abone olursanız altı ay boyunca 33325 tl ile altyapınızın sağladığı en yüksek hızla internet kullanabilirsiniziki yıldır kullanıyorum benim için ttnetten bir farkı yok gayet memnunum,ttnet
2024 temmuz ayında bir zam daha çakmışlar 49990 tl olmuş türknet internet görsel400 tlden 500 tlye çıkarmışlar bu zam çok fazla 25 zammı çakmışlar asgari ücrete ve 8000 tl altı emekli maaşına hiç zam yapmadılar haziran ayında enflasyon tüike sorarsan 164 ama zorunlu ihtiyaçlara gelince zamlar yağmur gibi yağıyor2024 ocakta fatura 29990 tl idi kampanya ile 50 tl ucuza kullanıyordum görsel2024 nisan ayında fatura 39990 tl idi kampanya ile 50 tl ucuza kullanıyordum görselyani 6 ayda fatura 300 tlden 500 tlye çıktı 67 zam var 6 ayda bunun adı fırsatçılıktır 3 ayda 1 zam mı yapılır,türknet
turknet internet ücretine zam yaptı internet hızı fark etmeksizin 399 tl olan aylık abonelik ücreti 499 tl oldu yeni abone olanlar için fiyat güncellemesinin ilk üç fatura dönemi sonrasında uygulanacağı açıklandıabartmadınız mı,turknet
3 ayda bir zam mesajı geliyor vedalaşmanın zamanı gelmişedit destek kaydı açıp şikayet ilettim bilerek de beni arayın kurucuğunu işaretlemedim çünkü boş sözler işiteceğimi biliyordum adamlar bugün sabah 9da beni arıyor hafta sonu bugün kardeşim uyuyoruz 9da açıklamalar da tabii ki bomboş attıkları fiyat güncelleme mailinde “modem ücreti fiyata dahil ekstra fiyat almıyoruz bu avantajı da unutmayın” yazmışlar modem ücreti nedir diyorum öyle bir fiyat yok içinde diyor kadın e ama maile öyle yazmıyorsunuz resmen ufak çakallıklarla insan kandırmaya çalışıyorsunuz bu modem ücreti zaten dünyanın en saçma ücreti bir de karşınızda dersine iyi çalışmamış bir müşteri temsilcisi var insan iyice salak yerine konulduğunu hissediyor ayın 15inden önce veda ediyorum turknete,turknete
gigafiber altyapısı varmış bende 500 liraya çıkartacaklarmış yok anasının nikahı ben desteğe yazdım bana eğer vereceklerse ben iptali oluşturacağım kusura bakmasın 2 kat üstümde amcaoğlu netspeed kullanıyor 350 lira veriyor gayet iyi neden 150 200 lira fazla vereyimbirde modemi bana verirlerken bedava demişlerdi şimdi sanırım geri istiyorlar kutusuz falan gönderince kabul etmiyorlarmış iptal eden varsa bana mesaj atabilir mi  2023 temmuz 239 lira2024 temmuz 500 lirakusura bakma turknet sanırım birlikteliğimiz buraya kadar sömürge devletler bile senin gibi sömürmedi be kardeşim,turknet
bana güvenerek kaydolan herkese teşekkürlerdiğer büyük markalarla hâlâ arasında güzel fiyat farkı bulunmaktadır bir senedir kullanmaktayım ve hâlâ bir sorun bile yaşamadımtürknet için fiyat konusunda memnuniyetinizi daha da artırmak için oaı23ey96ıfc büyük harfle kodunu kullanarak 1000 mbpsye kadar olan interneti 500 tl yerine 416 tlye kullanabilir linkten altyapınızı sorgulayabilirsinizolur da adını daha önce duymadığınız isslerden ucuza hizmet almak isterseniz peşinen söyleyeyim sinyal bile alamıyorsunuz film izlerken ortasında kesiliyor özellikle de akşam saatlerinde hesabınızı kapatmak istediğinizde muhatap olacak kimse hatta btkya şikayet etmek için firmalar listesinden isimlerini bile bulamıyorsunuz,btk
yan komşu ile ortak ttnet kullanıyorum şimdilik ayda 100 tl veriyorum 5060 gb alıyorumbinaya yeni turknet geldibaktim 250 liraya 1000 gb veriyor 12 ay sabit diyor faturaya bazı yorumlarda extra zam yapıldığından bahsedilmiş bu kafamı karıştırıyor açıkçası,ttnet
superonlinea geçerek kurtulduğum firma turknet kaderiniz diil arkadaşlar,turknet
bu davet linki ile turknet internete abone olursanız 6 ay boyunca faturanızı 500 tl fiyat yerine indirim ile sadece 41658 tl ödersinizdavet kodu ise mnh67oı47rıı,turknet
saçmalama vakaası olmuş bir proje superonline güzel bir isimdi ki tanınırlığı vardı turkcelli getirip uzatmanın ne amacı var yani 1 gbit internet getirmişler her yerde reklamı var ama aylık ücreti yazmıyor hiç bi yerde onuda ben yazayım 999 tlay,superonline
an itibariyle tam bir haftadır kendilerinden aldığım eposta servisinde yaşadığım sorunu çözememekte ve bana da bir türlü tatmin edici bir cevap verememekte olan muhteşem kurumdur süreç şöyle gelişti ekşi sözlük ve facebooka bu konuda mesajlar yazıp bunu superonlinea gönderdikten sonra sorun 9 gününü doldurup 10 gününe girdiğinde nihayet çözüldü yine de gün içinde yine bir kez şifre göndermeye çalışıp bir kez daha beceremediler geçen 9 günün 5inde o adrese gelen mesajlarım uçtu gitti ama neyse yine de sinirim geçti en azından,ekşi
dun gece 11 gibi verdikleri ve 3 yildir sorunsuz kullandigim modemin adaptoru sigortalari attirarak yandi hemen farkli prizlerde denedim calismayinca ayni saat icinde musteri hizmetlerini aradim ariza kaydi alindi vs bugun sabah 10da elinde yeni bir modem ile elemanlari geldi 12 saat gecmeden sorun halledilmis oldu modemim bozuldu diye aradigim ttnetin kargoyla suraya gonderin dedikleri zamanlar aklima geldi bir kez daha sovdum,ttnet
bir telefon geldi sodan  hattınızı 10 mbitden 20mbite çıkaracağız dediler ne eksisi var dedim söylemediler yok dediler böyle bir güncelleme olup da arayıp bu servise geçin diye yalvaran bir firma gördün mü be adam kek gibi böyle dersen tabi geçirirler şeklinde kek gibi geçtim ilk sözleşmede adil kullanım kotasi ile ilgili madde yokmuş 20mbite geçirirken onu da geçirmişler kek olmayıp hayır diyen arkadaşlar 10mbit ile surferken ben burada back to the ttnet yaşıyorum hak bana,ttnet
internet hızı ile otomatik veya manual kafalarına göre oynayabilen şirket8 mbite kadar olan hızımın 15 mbit üstüne çıkmamasıyla başlayan haftalar alan serüvenimin arkasındaki gizli güçtürşimdi internet yavaş ya kablolardandır diye yapmadığım masraf ve uğraşı bırakmadım telekoma ne şikayet mektupları yazdım  dışarıdan gelen kablolarınız arızalı ve eski kalitesiz hızım bundan düşük  diyeeşek kafam da bu turkcell superonlinea güvendiği için hiç arama ihtiyacı hissetmedi nitekim ilk aldığım gün 8mbit idi süratimbilgilendirici mesaja geçiyoruminternetim sık sık kesiliyordu benim eski kablolarım yüzünden  sistemleri bu kesintileri algıladıkça sinyal seviyesini düşürmekteymiş  hat kalitesiz galiba biz de fazla yüklenmeyelim hatta  manasında bir önlemleri varmış her kesilmede sistem hattımın ve altyapımın zayıf olduğunu algılayıp 8mbit olan hızı 2mbit e sabitlemiş herşeyi yaptıktan sonra dur bi arıyayım denilince öğrenilen bu sabitleme muhabbetini ufak bir taleple tekrar yükselttirebiliyorsunuzşu an gayet memnunuz ama yapmadan önce haber verselerdi bari hızınızda sıkıntı var düşürdük diye,turkcell
bir buçuk yıl gibi bir süredir superonline müşterisiyim 56 ay kadar fiber net kullandım ardından taşındığım bölgede fiber altyapısı olmadığı için adsl hizmetlerinden faydalanmak durumunda kaldım ki bu da yaklaşık 8 aya  tekabül ediyor bu zaman zarfında bağlantı aktivasyonu için günlerce süren yüzlerce telefon bağlantısı neticesinde öğrenilen hiç bir departmanın birbiriyle iletişim kuramıyor olması gibi çağrı merkezinde çalışan hiç bir müşteri temsilcisinin faturanın sadece epostayla iletilmesi gibi basit işlemleri bile yapma yetkisi olmaması benzeri tuhaf çalışma düzenleri ve altyapı sistemlerine yönelik en ufak bir düzeltme yapmadıklarını biliyorum beni şu departmana bağlayın onlara derdimi anlatayım dediğim vakitlerde efendim o departmana bağlayamıyoruz ben birazdan kendisine gider söylerim gibi darülfünun dönemine rahmet okutacak bir yapıları var bir süre tepki gösterdim ama sonra kanıksadım umrumda olmadıyalnız bugün beni epey şaşırttılar bu kadar uzun zaman boyunca hiç bir şekilde adil kullanım kotası ağına yakalanmadım download konusunda elimi korkak alıştırdığım için değil bilakis yaptığım onca download ve uploada rağmen bulunduğum bölgede internet kullanan belki üç beş kişiden biri olup santrale yük bindirmediğim dolayısıyla adil kullanım kotası kavramının sadece kağıt üstünde kalan bir maddeden ibaret hale geldiği içinbir kaç gündür bağlantı hızımda gözle görülür bir düşme söz konusu olunca acaba bir sıkıntı mı var diye merak edip kendilerini aradım biraz hasbihal ettikten sonra öğrendim ki turkcell superonlineın adil kullanım kotasının aşılıp aşılamadığını öğrenmeye ve aşılması halinde hızı düşürmeye yarayan sistemlerinde de ciddi açıklar mevcutmuş bu açıkları düzeltmişle ve sistemlerini yenilemişler sağ olsunlar sözün özü artık dağ başında da olsan 50 gbı 1 byte aştığın vakit kafaya haydarı yersin diyorlar kullanıcılara eziyet çektiren binbir sorunu eksiği gediği var bu firmanın düzelte düzelte bir tek adil kullanım kotasını sorgulayan ve uygulamaya sokan sistemlerini düzeltmişler albay emeklisi pasif agresifliğinde kaleme aldığım bu entryyi yine aynı üsluba yakışacak bir sonla bitireyim güler misiiin ağlar mısın,turkcell
aynı bina içinde talep edilen nakil işlemi için 100 tl ücret isteyen isp yoksa soyguncu mu demeliydim diye kendilerine sormak istiyorum,isp
48 saatten fazla bir kesinti ile beni benden almıştır 1 yıl boyunca hiç kesintisiz hizmet vermeleri ama son anda 2 günlük bir kesinti ne düşünsem bilemiyorum o kadar iş birikti ki o iki günde ttnetin düzenli ama 12 saat süren kesintilerini mi özlesem karar veremedimbkz 25029926,ttnet
geçen cuma öğle saatlerinde işyerimde turkcell superonlinea geçtim 3 saat sonra açıldı hız şaşırttı şirketlere özel kampanyası var 8mbpse kadar limitsiz internet 2990 tl 24 ay sabit bu fiyattan detaylı bilgiye linkten bakabilirsiniz 30 haziran son gün ama  memnunum bir problemi yok gibi ama uygun fiyat korkutmuyor değil,turkcell
ttnetten sonra ilaç gibi gelmiş internet sağlayıcısı internetim kesilmişti çıktım dışarı atm den rahat rahat yatırdım faturamı 2 dakika sonra eve bi geldim internetim açılmış böyle devam et superonlinebi de netten ödetsen hiç fena olmaz hani,ttnet
bunların modemi çekmiyor diyenlerin muhteşem bir linksys modem alıp ttnetin muhteşem 8 mbite kadar harika internetini evinin her tarafından özgürce kullanmasını dilerim 205 internet kullanıyorum neredeyse 2 yıldır adamlar 8 yerine 4 mbit aldıkları için ağlıyor ayıp lan superonlinedan yakınmak,ttnet
100mbit fiber de bağlatsanız 1mbit upload veren internetin isinden haberi olmayan tcp protokolleri nedir nasıl çalışır hayatında duymamış isp yeni taşındığım evde sistem kurulu önceki kiracı hattı da çektirmiş odaya kadar adamlardan sadece modemi alıp kabloyu takıp çatır çatır girerim diye seviniyordum ama eğer kısa bi zamanda düzeltmezlerse bu saçmalığı tanrı şahidim olsun ki o cat6 kablonuzu kökünden söker çamaşır asarım aranızda bi kişi mi yok ya biz napıyoruz olur mu böyle saçmalık düzeltelim şunu diyenayrıca eğer kabloyu sökmeye karar verirsem bütün siteye de yazı asıcam süperonline almayın sürünürsünüz diyemevcut bağlantılarla sakın sözleşme imzalamayın yanarsınız tabi sadece internette gazete okuycam derseniz buyrun ama arada mail ile dosya gönderiyorum dropbox kullanıyorum oyun oynuyorum derseniz uzak durun yaparlarsa şöyle 20dl10ul 50dl25ul 100dl50ul paketler adam gibi durmayın bağlatın tabi zaten adsl ile insanların kafasına kazınmış bi saçmalık upload hızı download hızından daha düşük olur diye bari bu kadar cılkını çıkarmayın işin ayrıca bu devirde kimsede kanmasın yok upload hızı önemsizdir önemli olan download hızıdır filan diye internetten bilgi gelmesi için önce sorgu yapmanız gerek öle leb demeden leblebi olmuyor internette önce çorumun nesi meşhurdur diye uploadu yapıcaksınız ki sonra leblebi cevabını download edesiniz,isp
