text,predicted_sentiment,confidence_score
 spoiler ben bloodborne god of war marvel’s spiderman the last of us oynayamadıktan sonra aylık 1 liraya 500 tane state of decay ayarında oyun oynasam ne oynamasam ne spoiler sahiplerine exclusive terörden fanboy teröründen gina gelen ve playstation exclusivelerini katalogunda bulundurmayan platform basliga giriyoruz bir seyler okumaya her gün baskalarinin mutsuzlugundan mutlu olan bir kac kisi gelip exclusive de exclusive eger sony exclusiveler sizi cok mutlu ediyorsa ve baska oyuna ihtiyac duymuyorsaniz ne mutlu size kimse sizi pc veya xbox almak icin zorlamiyor zorla game pass de satmiyor yani size giren cikan yokgame pass bir sürü aaa oyun bulunduruyor ve baska bir sürü aaa oyunu da süreli olarak getiriyor bunlardan bazilarini yazacak olursak bkziste o liste the show 20 83   the order 1886 63 8½ hours ratchet  clank2016 85 12½ hours sackboy a thiefs end 93 17½ hours uncharted  ancak su oyunlar listede yoktu days gone 51 hours horizon zero dawn 44 hours detroit two souls 12½ hoursyanina  koyduklarim istediginiz kadar oynayabileceginiz oyunlar ama gt sport xboxtaki rakipleri forza horizon ve forza motorsportun kat kat gerisinde iflah olmaz bir beyzbol asigiysaniz da mlb the show 21 yani bu serinin son oyununu bilin bakalim nerede bedava oynayabilirsiniz evet xboxtatüm bu oyunlarin hepsi toplam 686 saat tutuyor o kadar her oyunu oynamam lazim mutlaka oynamam lazim oynamazsam kepek yapiyor adamiysaniz herhalde günlük ortalama oyun süreniz 3 saat vardir herhalde 6863  228 gün yapar peki bu oyunlar ne kadar sürede cikti 7 yil yani 73652555  228  2327 gün boyunca baska oyunlari oynamaniz gerekiyor ve ubisoft oyunlari haric tüm oyunlar game passe öyle ya da böyle geliyor o 7 yil boyunca isin daha kötü kismina gelmedim eger game passteki oyunlara bok atacak kadar oyun secen biriyseniz yukaridaki listedeki oyunlarin en az yarisi size hitap etmeyecektir misal ben game passte illa oynayacak bir seyler buluyorum ama yukaridaki listenin yarisini baslayip 56 saat sonra birakmisimdir ve xbox veya pc sahipleri yukaridaki 20 oyunu oynamadan da yasayabiliyor dahasi playstation sahipleri de yasayabiliyor en övülen ps4 exclusivei god of war 12 milyon satmis 114 milyon ps4 satilmis yani 10 ps4 sahibinden 1 tanesi oynamis god of waru sahi god of war oynamayacaksam napayim game passi di mi ama 10 ps4 sahibinden 9 tanesi öyle düsünmüyorben 20112019 arasi sadece xbox sahibiydim 8 yil god of war oynamadim uncharted oynamadim ama bir sey kaybetmedim yoklugunu hissetmedim cünkü o sürede the witcher 3 oynadim rdr 12 oynadim tomb raider 123 oynadim gta oynadim titanfall 2 oynadim assasins creed oynadim bioshock oynadim resident evil oynadim wolfenstein oynadim batman arkham serisini oynadim mass effect oynadim metal gear solid oynadim star war jedi fallen order oynadim devil may cry oynadim ori serisini oynadim falloutlar gearslar psychonautslar vs bir sürü say say bitmeyecek mükemmel oyunlar oynadim oynadikca da mutlu oldumilla exc oynamak isteyen xbox sahipleri kisa süreligine playstation satin alipkiralayip bu oyunlari oynayabiliyorlar ya da pcxboxin yanina bir de playstation aliyor exclusiveleri oynuyor ama game pass sahibiyseler kalan zamanlarinda bir sürü oyunu üstüne para vermeden oynayabiliyorlar hani cok geymirsiniz ya diyelim ki ayda 12 oyun da degil 2 ayda 1 oyun bitiriyorsunuz her ay oyunlara 30 dolar verdiginizi hayal edin evet game pass sahibi olmayanlar bunu yapiyor 7 yil boyunca ayda 30 dolar oyunlara verirseniz 7 yil sonunda oyunlara 2520 dolar vermis olursunuz sadece yukaridaki tüm exclusiveleri satin alip hic baska oyun almazsaniz 1800 usd vermis olursunuz türkiye ekonomisinda bunun ne kadar büyük bir meblag oldugunu düsünün ha oyun konsolunu sadece fifa vs oynamak icin alan insansaniz yaninda da exclusiveleri oynuyorsaniz size diyecek bir seyim yok ama bu durumda bile 7 yil fifa alsaniz 420 dolar  yukaridakilerin yarisini alsaniz 15x60 900 dolar toplamda 1320 dolar oyuna vermis olacaksiniz ayni dönemde game pass sahibi olan birisi ise ayda 30 liradan 7 yilda 2520 tlgüncel kurla 298 usd oyunlara vermis olacak fifa da alsin 420 dolar da o 720 dolar sizden 600 dolar daha az ödüyor ve emin olun bu adam 7 yil boyunca sizin oynadiginiz 15 oyundan daha fazla eglenecegi bir sürü oyun bulacaktir yukarida saydigim oyunlara bakin o oyunlarin hepsi 90 metacritic puanina sahip üstelik her ay game pass almak zorunda degilsiniz sadece oynayacaginiz ay alip sonrasinda kapatabilirsiniz bu su anlama geliyor artik merak ettiginiz bir oyun artik 60 dolar degil ayligi 30 lira isterseniz hizlica bitirin baska oyunlari da oynayin o ay isinde iste bok attiginiz seris böyle bir servis pcde steamin avantajlarini yerel fiyat diye yirtindiginiz seyin daha iyisini konsola getiriyor türkiye gibi alim gücünün düsük ülkelerde ne kadar degerli bir sey oldugunun farkina varin begenmezseniz de almak zorunda degilsiniz basliklari veya facebook gruplari altinda toksiklik yapmak zorunda degilsiniz belki playstationda oynayacak oyun bulabilseydiniz buralarda millete toksiklik yapmak yerine onunla vakit gecirirdiniz ama muhtemelen benim ps5 gibi sizinki de oyun olmadigi icin 2 aydir kapali yatiyordur sonuc olarak bazi sony oyunlari cok basariliydi 201718 yillarinda rakibine göre cok daha iyi oyunlar cikardi sony ama microsoft ve sony disinda da bir sürü oyun gelistirici firma var ve bunlar da cok iyi oyunlar gelistiriyor ayrica bethesda satin alimi sonrasi an itibariyle xbox studios dünyanin en büyük oyun gelistirici ve dagitici firmalarindan bir tanesi durumunda son 10 yilda güclenen online oyun furyasi da gerilemis gibi görünüyor yani bu firmalardan daha cok single player oyun gelecektir ve bunlar game passte yer alacaktir evet bunun icin de sonyye tesekkür etmeliyiz bu kadar basarili single player oyunlar yapmasalar belki bugün bir cok firma haci oradan da iyi para kazaniliyor deyip single player oyunlara yönelmeyecekti ama yettiniz be kardesim exclusive de exclusive 10 tane title sürekli yeni oyunlari yapiliyor diger tarafta da onlarca oyun gelistiriliyor insanlar god of war diye aglamiyor merak etmeyin.,1,0.99835604
yumuşak doku oturma yeri gayet rahat ve uygun fiyat,2,0.99737024
Bende memnundu değilim yuvası sürekli yerinden cikiyo,0,0.9983625
sanırım bagzı regionlarda music stciker adı altında storylere müzik ekleme özelliği gelmiş,1,0.9983341
parcalari eksik geldi iade ettim ve gorundugu gibi degil,0,0.99887186
sabahtan beri ne lira yukleyebiliyorum ne paket yaptirabiliyorum hata verip duruyor,1,0.9983271
ürünü sevdim gayet iyi,2,0.9972861
pahalı makinelere hiç gerek yok gayet güzel traş etti 1 2 3 numaralar var diğerleri yok,2,0.9972675
bir sene oldu alalı yan tutacakları sallanıyor ve sandalye gıcırdıyor,0,0.98129463
metali çok kötü yamulmaya müsait ama bu fiyata da anca bu kadar,0,0.9989097
Aldim ama saci mat yapiyor ve pek bi ise yaradigini söyleyemicem Tavsiye etmiyorum,0,0.9989555
Bu fiyata güzel,2,0.99723357
bkz 62728306,1,0.9982527
cok yapmacık oyuncak gibiydi begenemdm,0,0.9878177
lezzetli hale gelebilir,2,0.9970989
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
turkcell çok kötü.,0,0.9984528
Sarj asla dayanmiyor kesinlikle almayın,0,0.9987445
nedense ağır bir plastik kokusu var onu anlayamadim,2,0.9975776
Öncelikle üründen çok beklentim olmadan almıştım fakat bu kadar kötü beklemiyordum Başlık kumaş değildi ve metal iskeletin etrafını tam sarmadı kısa geldi Dolayısıyla başlıkta boşluk alan kaldı Gelen kablo 2 metre değil kısa bir kablo Ürünü kurduğumda çalışmadı arızalıydı Duyun içini açıp baktığımda son derece kalitesiz bir şekilde kabloların lehimli olduğunu ve bağlantının kopuk olduğunu farkettim  Satıcı Sepetteknolo,0,0.9985348
gereksiz uygulama21yüzyılın asıl virüsü,1,0.99835205
lenovo legion y740ın rtx 2060lı versiyonunu bulduğum tek mağaza sırf corsair rgb aydınlatma sistemi ve intel hdnin kapalı olduğu az sayıda laptoplardan bir tanesi olduğu için seviyorum,1,0.99824286
Sakın almayın ikinci kullanmada bozuldu,0,0.9988361
Kuzenime düğün hediyesi olarak aldım Tedirgindim ama çok beğenildiği bilgisi gelince de çok mutlu oldum Gönderi hızlı ve sağlıklı oldu Teşekkürler hepsiburadacom,2,0.9971528
Erkek kardeşime hediye olarak aldım şarjını biraz çabuk bitiriyor fakat baya memnun kaldı ,2,0.9972988
tablalar çok zor sökülüp takılıyor Buna bir çözüm bulmalılar,2,0.9865726
Ürün güzel teşekkürler,2,0.9973757
Çok memnunuz  özellikle çizgi icin biçilmiş kaftan ,2,0.9974541
Çalıştınız  Kargo şirketi  berbat iş yapıyor,0,0.9944343
güvenilir satıcı indirimli fiyat almak isteyenlere tavsiye ederim,2,0.9969844
ürünü henüz kullanmadım deneyince göreceğiz,1,0.9899545
Güzel ürün hızlı teslimat,2,0.9966738
Boşa para vermeyin yazık olur,0,0.9970528
Aldıgım gün fise taktımher tarafı aşırı ısınıyor ocak nar gibi ısındı dugme ayarı kademeli degildidugmeyi kapattımkapanmadı fisten cektimelim yandıocagın etrafi cok keskin elimkesildi ben aldım kimse almasın tavsiye etmemm,0,0.99884063
ürün başarılı ,2,0.9975465
zamanında ve sağlam olarak geldi ilgi alakadan dolayı teşekkür ederim,2,0.9973463
Bu müzik çalar mini olması nedeniyle az yer kaplar sesi de küçük olmasına rağmen gayet iyi çıkıyor Mutfakta kullanıldığından heralde pek iyi çekmiyor Ama tavsiye ediyorum Tabi mucize beklemeyin,0,0.9411933
bkz 157836772),1,0.9982918
ürün kutusu ve kargolanmasi çok güzel kullandım ve memnun kaldım salı sipariş verdim Perşembe yalovaya elime ulaştı,2,0.9970964
aldım ürün telefona bağlamıyor,0,0.99876106
ahsap kısımlarında soyulma vardi iade talep ettim ancak hala inceleniyor evde kim ahşabı soyulmuş bi lambader ister ki üzgünüm halbuki çok isteyerek beğenerek hediye almıştım ,0,0.9988965
Bu fiyata gayet iyi bir çanta ,2,0.99703074
Kalıbı biraz küçük ama daha da önemlisi kokusu malzemesi  Tavsiye etmiyorum kesinlikle İade sürem gecti diye iade edemedim öylece duruyor asla kullanamadim malesef,0,0.9989397
cok iyi 4k cekim almayan net Pisman,1,0.98820436
telefonumdan bir türlü tamamen silemedigim gereksiz sosyal ağ sitesi arkadaş kullanmayan da var bu programı insan telefonun içine koyarken programı tamamen de kaldırılması seçeneğini de koyar,1,0.9983109
Sert bir yapısı var idare eder seviyede bence malzeme oldukça basit ve kaliteli durmuyor,0,0.98345906
Beklediğim gibi geldi hızlı Kargo,2,0.9970391
Tahta kısmı bildiğiniz kartonları sıkıştırarak yapılmış bir mazleme hemen kırıldı ,0,0.99792445
kesinlikle almayın berbat bir koltuk kargo berbatparanizi çöpe atmış oluşunuz,0,0.99884087
Ne tüy ne kıl alıyor ne de sıfıra yakın alıyor inanmayın arkadaşlar,2,0.8783891
şu an ankarada internet yok bakım varmış ne zaman geleceği belli değilmiş nasıl böyle bir şey olabilir diyorum normal diyor adam sizin vereceğiniz hizmeti sikeyim ben amk çocukları,1,0.99836236
başarılı bir platform olmasının sebebi insanın en doğal ve temek içgüdülerini okşayabilmesidir gömmeden önce bir de bu açılardan bakın,1,0.9983941
gorselde ki ayakkabi gelmedi siyah istedim beyaz geldi ve cok gec geldi kesinlikle tavsiye etmiyorum,0,0.9990089
1737 itibariyle izmirde hala çalışmayan operatör noldu amk tsunami mi çıktı ne olmuş olabilir bu kadar,1,0.99828786
Aldıktan 2 ay sonra bıçaklı kapak sızdırmaya başladı Tavsiye etmiyorum,0,0.9986493
urun cok guzel o fiyata alinabilecek en iyi urundur,2,0.9875085
az önce sildiğim şey,1,0.9954645
Vasat ve kalitesiz iade sürem dolduğu için Başka birine hediye ettim,0,0.99895847
ürünüm bir senesi dolmadan patladı,0,0.9813355
Çanta ilk kullanımda yırtıldı Sadece bir yeri de değil bı kaç yerinden yırtıldı Şehirlerarası yolculuk için almıştım çantayı fakat markete bile gidilmezmiş onu anladım Tavsiye etmiyorum ,0,0.9990054
ürün çok kaliteli değil türkçe seçeneği yok oğlum pek sevmedi,0,0.9939389
Bu fiyata bu ürün çok iyi tavsiye ederim,2,0.99668306
boku çıkmış platformyaşlandı artık siyasal paylaşım arttı200 takipçisi olan adam taziye mesajı yayınlıyorsoru soruyor ya mahalleden arkadaşıma ne sorucam anangiller yazlığa ne zaman mı gidiyor dicem,1,0.9982663
Ürünü Uzun araştırmalar sonucu aldım Özellikleri bakımından fiyatına bakarak güzel Ama Asus gibi bir firmaya bu kadar zayıf bir kutu içeriğini yakıştıramadım İçine koyulan kitapçıktaki resimler malesef kartın kendi resimleri değil  Mesela Sıvı soğutucu yerleştirdiniz ve pompayı hangi sokete fanı hangi sokete takacağım dediniz dur bi kitapçıktan bakayım derseniz malesef gösterdikleri yerde gösterdikleri soketler mevcut değil Düzelteceklerdir diye düşünüyorum Bi Asus stickeri bile yok kutu içerisinde Pro serisi bir kartın bu kadar acele hazırlanıp paketlenip servis edilmesi beni düşündürdü Ama fiyatına göre özellikleri bakımından 3 yıldızı hakediyor Paketleme düzgün olsa 5 yıldız alabilirdi Böyle şeylere takılmıyorsanız düşünmeden alabilirsiniz,1,0.99728465
Ürün istenilen renk mavi göndeirilmiştir,2,0.9971463
Kesinlikle yorumlara bakıp almayınsürmesi hiçte kolay değil ve inanılmaz akıyorverdiğiniz paraya yazık oluyor,0,0.99854904
çok güzel kullanışlı umdugumdan daha iyi iyiki almisimm,2,0.9975171
derimontun kendi markası değil,0,0.9984602
servis konusunda zaman zaman kendilerinden kaynaklanan hatalarla müşterilerini mutlu edebilen firmayaklaşık 2 yıl önce 2 gb kapasiteli creative marka mp3 çalarımı aldığım mağazadırancak ne kadar özen göstersemde yazın 2 defa yere düşürüp1 defa da hem yere düşürüp hemde üstüne basmamla birlikte ekranının tamamen bozulmasına sebeb olmuştumrastgele çalmasınada bir yere kadar tahammül edince garanti süresinin dolmasına yaklaşık 3 ay kala 2 yıl bunun ekranı bozuldu diyerek tamir edilmesini ya da yenisinin verilmesini istedimtabii kullandığım süre boyunca içinden çıkarmadığım özel kılıfın çok faydası olmuştuzira görevlinin kayıt alırken neredeyse mercekle üzerine bakıp çizik ve hasar unsuru arama çabaları çok ilginçti ki olmamasına rağmen bunu da üzerinde hafif çizikler var diyerek not düşmüştüizmirde yetkili servis olmadığı için aletin istanbula gönderileceğini ve bana haber vereceklerini söyleyerek gönderdilersonuçbir aydan sonra elime verilen bir para iade çekiçünkü servisten hala bir ses yoktubende üzerine az miktar daha para koyarak 4 gblık creative zenin son modelini almıştım,1,0.9982704
genel olarak 2 dönem kullanıp memnun kaldığım ama sırf musteri hizmetlerinin kalitesiz yüzünden aboneliği sonlandirdigim internet seysi,1,0.9983236
Telefon pahalı biraz inse iyi olur ama hakkını veriyor,2,0.99703443
çok beğendim ürünü herkese tavsiye ederim,2,0.99689364
kapanacak olan şubesinden ürünleri neredeyse yarı yarıya indirimle aldığım yerkendimi oradan çok zor kurtardım 3 tv 5 bilgisayar oyun setler vb kafayı yiyecektim,1,0.9982463
İlk aldığımda fena değildi ama sonra sonra performansı iyice düştü çok çabuk bitiyor şarjı ve geç şarj oluyor ayrıca kablosu çok kısa bir de USB kablonun telefon kısmı oynamaya başladı temassızlık oluyor bazen ayrıca 10400 lük değil kesinlikle 5000 gibi kapasitesi,0,0.99837434
türknet hızlı internet.,1,0.99812883
türknet hızlı internet.,1,0.99812883
türknet hızlı internet.,1,0.99812883
türknet hızlı internet.,1,0.99812883
türknet hızlı internet.,1,0.99812883
türknet hızlı internet.,1,0.99812883
türknet hızlı internet.,1,0.99812883
bugün doldurttuğu siyasi anketle düşündürmüş oluşum,1,0.99837226
Ürün çok kaliteli değiliçinden montajı için gerekli vidaları bile çïkmadı kendimiz vida bulmak zorunda kaldıkpaketlemede çok düzgün değildi,0,0.9987161
cok seviyorum rengi de cok guzel,2,0.99733067
Çok güzel çok beğendik iyi ki almışız,2,0.9973477
hızlı kargo Sorunsuz ürün teşekkürler,2,0.99695385
fena değil ama çok küçük ebatı küçük çocuk koltuğu gibi fena sayılmaz paketleme daha düzenli olabilirdi,0,0.9651882
KötüTek olumlu yanı kaliteli ve batarya ömrü uzun bir cihaz içinde pille geliyorEksileri Ergonomik değil iki tuş aynı anda basılır ise takılıyor saçma bir tasarımı var Logitech bu ürünü yapamamış hiç beğenmedim,0,0.9988165
geçtiğimiz aylarda metro citydeki mağazasında üretimi yıllar önce durmuş olan agp 4x bir ti 4200 ekran kartını 289a satarken hemen yanında radeon 9600 xtyi 260a sattığına şahit olduğumuz firma elemanlara durumu anlatıp eski nesil bu kartın neden yeni nesil bir karttan daha pahallı olduğunu sorduğumuzdaysa eleman kutuyu evirmiş çevirmiş ve bunda tv out var o yüzden daha pahallı diyerek merakımızı gidermiştir gpu ramdac hızı iş hatları falan hepsi hikaye siz siz olun ekran kartı alırken tv out olup olmadığına bakın,1,0.9983181
Tasarımı çok saçma Oturma yeri ile sırt yeri arasında baya mesafe var Sırtınızı kesinlikle yaslayamıyorsunuz Ürün görselinde bu belli olmuyor Yetişkinler için hiç uygun değil Gerçi çocuk olsa yine arkasına yaslanamaz Düşünülmeden yapılmış saçma bir yapısı tasarımı var,0,0.99886936
hisse devrine onay gelmiş adamlar tüm sermayeyi kaçırdı sanırım yurt dışınadunya,1,0.99839145
kolayca temizleniyor,2,0.9965849
süper resimde göründüğü gibi,2,0.99747664
bugun geldi cok begendim rengi dokusu canli fiyata gore cokuygundu indirimleri takip edin alin,2,0.99694425
Daha öncede almıştım bu cihazdan ense ve sakal tüketmek için on numara sıfıra yakın alıyor,2,0.99733424
a enerji konusunda belli zaten tasarım olarak başarılı oldukça sessiz çalışıyor duyulmuyor sesi daha ne olsun,2,0.9974311
zam üstünde zamımıza koymuştur 5 yıl önce çok avantajlı olan iss başta fiyatı sonra taahhütsüz olmasıyla şimdi daha mantıklı alternatifleri kovalamaktayım istanbulda fikirleriniz ya da davet kodu için msj atabilirsiniz,1,0.9983341
ürün sesi hiç güzel çıkmiyo rahtsz edici bı ses cikiyo bozuk gibi neden öyle,0,0.99885607
ışık seviyesi rezalet,0,0.99794775
aslında memnundum fakat toplantının ortasında koptu iyi olmadı tam da zam haberinin üzerine gelmesi de cabası ibretlik durumlar yaşanıyor sektör adınaevden çalışılan bu dönemde internet elzem umarım uzun sürmezedit kesinti uzun sürmedi fiyat avantajı kayboldu diyenler rakiplere bakıp yorum yapsın,1,0.9983656
saç sakal diye aldim sakal kesmiyo sac guzel kesiyo ama,0,0.998439
ürün ve paketleme süper emeği geçen herkese teşekkürler tavsiye ederim,2,0.99735427
urun de oyunlar evet guzel ama malzeme kalitesi kesinlikle 0 sansmidir bilmem tabi ama daha elimize dun ulasti bugun sarj yeri cikti bukadar kotu bi malzeme olamaz ya oglumda cok begenmisti iade etmeyi dusunuyorum kesinlikle bu para etmez,0,0.99861896
urun de oyunlar evet guzel ama malzeme kalitesi kesinlikle 0 sansmidir bilmem tabi ama daha elimize dun ulasti bugun sarj yeri cikti bukadar kotu bi malzeme olamaz ya oglumda cok begenmisti iade etmeyi dusunuyorum kesinlikle bu para etmez,0,0.99861896
lütfedip internet vermiş beyefendiler  bu interneti telefon hatları çekmediği zaman verselerdi daha iyi olurdu benim internete o zaman ihtiyacım vardı telefonu çekmeyenler whatsapp ile haberleşirken benim gibi interneti biten insanlar mağdur oldu,1,0.9983028
Daha 2ayında İçindeki küçük bi aparatı kırıldı iki bıçaktan iç bıçak olan bağımsız git gel yapıyor Parçası içindeki tüyleri dökmek için salladığımda kopmuş muhtemelen Bıçak sallana sallana çalışıyor Bu olaydan önce memnundum şarzı haftalarca gidiyordu iyi de kesiyordu ama artık gözümden düştü nazik kullanacaksanız alınabilir saç için çok uygun değil sakal için üretilmiş,0,0.99870753
site engelleme işini arşı alaya çıkarmışlardır yıllardır kullandığım çözümleri etkisiz hale getirmek için sanırım reverse engineering yapıyorlar mesela bir vpnin siteleri vs her şeyi çalışıyor ama login olmayı etkisiz hale getirip üzerinden geçen tüm cdnlere throttling uygulamışlar allahtan logout olmadığım bir cihaz vardıbir video servisinde siz stream yapabiliyorsunuz ama playerın loadbalancerını engellemişler oradan geçemeyince sayfada play butonu çıkmıyor,1,0.99835914
urun geldi güzel fakat fisinde 41 numara yazıyor gelen urun 40 numara şimdi geri iadesiyle uğraşıcam birdaha buradan sipariş vermem,0,0.99788386
güzel ürün iyi satıcı,2,0.99666566
son kesintileriyle iyiden iyiye beni sıkan ve artık değiştirmeyi ciddi ciddi düşündüğüm sorumsuzluk abidesi internet sağlayıcısı sağlayıcı iltifat olur bunlara hiç sağlayamıyor neredeyse bu ülkedeki alternatifsizlik insanı çileden çıkarıyor artık bunlar gibi işe yaramaz kalitesiz şirketlere kalıyoruz,1,0.9982982
Böyle Berbat bi satıcı görmedim ben iadeye gönderdim gönderdiğim saat yerine başka saati gönderdiler hiç açılmıyor bile sakın sakın almayın ben çok pişman oldum aldığıma,0,0.9990074
Çok kullanışlı iyi ki aldım dediğim bir ürün,2,0.9975038
Rezalet arçelik kahve makinası kullanıcısı olarak hayal kırıklığına upradık Paramızın iadesini istedik Köpük yok bulamaç gibi sulu sıcak kahve pişirdi Eski makinam buna 1000 basar Dizatnına aldandık aldık ama pişmanız kimseye önermiyorum,0,0.99905425
kalitesiz beğenmedim,0,0.9987941
Hem fiyat hem kalite ben 4 yıldır kullanıyorum çok memnunum,2,0.9973526
Çok sevdik elimizden düşmüyor ,2,0.99722964
diğerleri gibi kullanmayı beceremediğim uygulama,1,0.9983675
Ürün kaliteli kullanışlı guzel Satıcınin nasil bir magaza oldugu belli degil,2,0.99639904
Çocukluğumuzdaki atarinin günümüze uyumlu modern hali Oğlumu telefon ve tabletten uzak tutmak için aldım internet bağlantısı olmadığı için daha güvenli olduğunu düşünüyorum Ama eşim her fırsatta alıp kendi oynuyor  Alışverişim de gayet rahat oldu ürünümüz çabucak elimize ulaştı Teşekkürler,2,0.9974993
