sentiment,content,Text_Length,predicted_sentiment,confidence_score
2,Ürün elime 1 günde ulaştı Telefondan çok memnunum sitede çok güvenli teşekkürler,80,2,[1.9686802e-03 5.6710863e-04 9.9746418e-01]
0,Ucuza teknolojik alet alınmamalı Neyseki iade de sorun hiç çıkarmadıkları için 2 puan verdil,92,0,[0.99472356 0.00320291 0.0020736 ]
2,alacaklara tavsıye ederım,25,2,[2.6051453e-03 4.6243516e-04 9.9693239e-01]
0,maalesef arka plastik kismi kirik geldi kargonun hatasi oldugunu dusunuyorum,76,0,[9.9873394e-01 8.0438901e-04 4.6168282e-04]
1,ne amaçla kullanıldığına bağlı olarak kişiye fayda sağlayabileceği gibi zarar da verebilecek sosyal medya uygulamasıdır kimi neden takip ettiğinize bağlı olarak size ufuk açıcı paylaşımlar aktarabilir ancak gündelik hayatlarının sefil ayrıntılarını gözünüze sokan hazımsız kullanıcıları takip ederseniz siz de onlar gibi mide problemi yaşayabilirsiniz içeriği takip tercihleriyle şekillenmektedir kullanıcılar beğenmedikleri hesapları basitçe takipten çıkarmak yerine aymaz eleştirilerle havanda su dövebilmektedir,514,1,[9.9513540e-04 9.9834025e-01 6.6458114e-04]
2,bu ürünü sipariş etmiştim hediye olarak kol da göndermişler cok şirin teşekkür ederim paketlenmesi güzeldi kargoyu da cok beklemedim,132,2,[3.0265118e-03 4.2946110e-04 9.9654406e-01]
1,netflix spotify gibi oluşumların oyun bacağı yakın dönemde çılgın atıyorlar şu an sadece game pass ile yüklediğim ve 17 tane aaa oyunum var dün de tekken 7 geldi hemen indirdim yıllardır fırsatını bulamadığım witcher 3 ü cebimden çok ufak paralar çıkarak oynayabiliyorum sayesinde xbox ı alırken de 1 yıllık ea access hediye gelmişti şu an tadından yenmiyor microsoft bu sistemi istediği gibi yayabilirse sonynin ipini çekebilir xbox 360 döneminde ps3 ü satışlarda geçmişlerdi sonrasında xbox one vs ps4 sürecinde geri kalmışlardı şimdi yaptıkları bu atılım yeni nesil için konsol dünyasının kaderini değiştirebilir böyle devam microsoft.,638,1,[9.4327866e-04 9.9835348e-01 7.0324139e-04]
0,ürünüm sağlamdı fakat 3hafta kullandım hiç bi değişim gözlemedim tavsiye etmem yararı yok,89,0,[0.99406296 0.00156488 0.00437216]
1,müşterilerinin tüm bilgilerinin sızdırılıyor evet sızdırılmış ve halen sızdırılıyor olmasına rağmen hiçbir açıklama yapmayan kvkkya aykırı davranan kurum kendi adıma ve eşimin adına iki farklı internet var eşimin interneti 2020 aralık civarında aktif oldu benimki 2021 haziran civarında dolandırıcılar 2020 aralıktan beri eşimi arıyor 2021 hazirandan beri de beni arıyor dolayısıyla kullanıcılarının verileri anlık olarak sızdırılıyor üye olduğunuz anda tüm bilgileriniz adres cep telefonu tc vs dolandırıcıların eline düşüyor bununla alakalı hiçbir yerde açıklamalarını göremedim ceza aldıklarını da görmedim yemeksepeti kullanıcılarının adresleri sadece bir kez sızıntıya maruz kaldığı için birçok kez açıklama yaptı keza diğer firmalar da bu firmanın 2020 aralıktan bu yana kesintisiz olarak verileri sızdırılıyor ve tek açıklama yokmükemmel bir kurumsallık,860,1,[9.2884497e-04 9.9836010e-01 7.1096251e-04]
0,Ürünün sadece sürmesı cok kolay ama hemen dagılıyor akıyor hıc kalıcı degil  Tavsıye etmem,90,0,[9.9856156e-01 7.0095051e-04 7.3758408e-04]
0,Kalori ve adimi dogru olcmuyorAyrica arama ve bildirimleri surekli uyarmiyorTelefon cok yakinda olunca bildirim geliyor,119,0,[0.9942667  0.00283141 0.00290191]
0,asus kaliteli marka dedik paraya kıydık aldık tam tamına rezalet bişi bu modem 35 mb vdsl internetimi 200 ping le giriyorum ve ayrıca sık sık kopmalar meydana geliyor almayın asusun hiç bi modemini almayın,205,0,[9.9883074e-01 7.3876540e-04 4.3050750e-04]
0,akıllı bileklik diye sattıkları ürün o kadar dandik ki uygulamasını indirdim eşleşme yapılmıyor desteklemiyor diyor ve 15 dk içerisinde 5 defa kendi kendine kapatıyor İade oluşturdum iadem kabul edilmedi bozuk ürünün iadesini firma nasıl kabul etmez Gerekirse tüketici haklarına şikayet edeceğim Trendyolda bir ilk yaşıyorum satış yapan firmaları hiç mi incelemiyorsunuz,370,0,[9.988385e-01 7.577989e-04 4.038049e-04]
2,Gayet memnunuz şimdilik ideal bir makine,40,2,[0.00126903 0.00311009 0.9956209 ]
0,Ürün hala elime geçmedi,23,0,[0.92948866 0.0245276  0.04598373]
1,beğenmeme butonu gelse de dürüstçe insanlara nefretimizi kusabilsek dedirten uygulama,85,1,[9.8406977e-04 9.9834156e-01 6.7434111e-04]
1,hesabim yok diye beni obursulestiriyor bu aralar arada herkese acik hesaplardan unlulerin fotograflarina filan bakiyordum simdi iki uc fotograftan sonra hesabin yoksa devam edemezsin cabuk log in ol bakiyim diyor,212,1,[9.7629824e-04 9.9832839e-01 6.9536112e-04]
2,Beklediğimin çok üstünde Yıllardır makine ile olurdum Eski cihazım bundan kat kat fazla para ya aldım Bunu denemek için aldım Eskisinden çok daha iyi alıyor Sakalı çekmiyor Koparmıyor Harkulade,193,2,[2.1338344e-03 5.2925921e-04 9.9733692e-01]
1,yandık gari artık neyse türkçe pop dinleyenleri listeden çıkartmak kolay olacak ,80,1,[1.027642e-03 9.983267e-01 6.456210e-04]
0,kırık ezik ürünün nesini beğeneyim,34,0,[9.9889886e-01 6.4365426e-04 4.5746815e-04]
1,an itibariyle 1 saat oldu müşteri hizmetleriyle görüşme bekliyorum türk telekomun gözünü seveyim ben daha yeni 1 ayım dolacak burada gereğini yapacağım,151,1,[8.800167e-04 9.983882e-01 7.318151e-04]
0,ürün güzel ama parçaları eksik cıktıindirme kolunun plastiği koluden çıkmadı bence büyük eksik,94,0,[0.9837938  0.01223485 0.00397135]
2,Tavsiye ederim güzel ürün,25,2,[2.7828712e-03 4.3545957e-04 9.9678171e-01]
1,faturasız gb konuşma paketlerini yalnızca numarasını yeni taşıyanlara sunan operatör 20 yıldır aynı numaramla aynı operatörde olmayı paket satın alamayarak ödedim ilk iş numaramı taşımak olacak,193,1,[9.532669e-04 9.983571e-01 6.895861e-04]
2,Çok tatlı bir sandalye,22,2,[2.5453060e-03 4.7219387e-04 9.9698251e-01]
1,parasını verdiğiniz hizmeti vermediği gibi verdiğiniz paranın da üstüne yatan bir oluşum kurum bile demek hakaret olur diğer kurumlara bu firmaya hukuk çerçevesinde ne kadar küfür edilse azdır en kısa zamanda batmasını dilerim saygıyla dilerim,243,1,[9.5539913e-04 9.9835926e-01 6.8529183e-04]
1,kesinlikle tavsiye derim anneme aldım anneler günü hediyesi olarak çayı mükemmel yapıyor ve kaynadığında az bi ses çıkarıyor sonrasında çok sessiz ne diyim arçelik kalitesi,172,1,[8.1263285e-04 9.9465126e-01 4.5360541e-03]
2,ürün çok kullanışlı ve görüntü olrarak güzelyaklaşık 3 yıl oldu hb den almıştım hiç bir problem yaşamadım alerjik rahatsızlığı olanlar için birebir zaten toz torbalı süpürge satışı duyduğuma göre yasaklanacakmış evi süpürdüktern sonra süpürgenin içini hemen termizlemek gerekiyor yoksa koku yapıyor ama işi layıkıyla yapıyor kesinlikle tavsiye ederim,350,2,[0.00140007 0.00183491 0.996765  ]
0,Ürün ince tabanlı ve küçük geldi iade ettim,43,0,[0.9936504  0.00315715 0.00319249]
0,internetten aldım 1si bozuldudeğiştirildi ikincisi de bozuldumemnun değilim,75,0,[9.9864703e-01 7.6734019e-04 5.8554666e-04]
2,çok harika bir ürün teşşekürler,31,2,[2.1433970e-03 5.3039391e-04 9.9732614e-01]
0,ürünün korsanları bir çıkmadı,29,0,[0.9906275  0.00321073 0.00616182]
0,Bu saatte dahil aldığım bütün ürünler defolu geliyor kandırıldığımızı düşünüyorum,81,0,[0.9864336  0.01030422 0.00326212]
1,yukaridaki suserun özeti bir oyun psde 700 tl amkxbox un 2 cihazi varseries x yeni zamlarla 40k lik pc gucunde  4k 120fps gaming series s de en az 20k lik pc gucunde  1080p 120fps gaming gamepassda netfix gibi ayda 1520 tl ye 600 oyun veriyor hemde ilk gün çikan oyunlar direkt gamepassdaps de olmayan excler cabasıbu hayat zorlugunda bile bile sikilmenin anlamı yokhem makinalar güçlü hem hizmet iyiha illa gidip indie oyuna 500 tl verip sonye domalirim diyorsan hayirli işler.,478,1,[0.00164556 0.9972773  0.00107711]
0,Önümüzdeki hafta schaferin hem otomatik hem közde pişirme özellikli olanı 101e geliyor o modelden alıp kullanan varsa tecrübelerini yazabilir mi road etsem,155,0,[0.8820829  0.10178753 0.01612969]
2,Ürün gayet güzel ve kaliteli Harika bi ürün,43,2,[2.4660421e-03 4.6607913e-04 9.9706787e-01]
1,arayıp kendilerine hakkınızda sikayetvarcomda 400e yakın şikayet var hiç rahatsız olmuyor musunuz dediğimde aynı gün ürünlerimi kargoya verdiler çok sevdim kendilerini,167,1,[9.0497255e-04 9.9836391e-01 7.3108589e-04]
2,Hızlı bir şekilde geldi paketlenmesi güzeldi ben çok eğleniyorum oynarken,73,2,[1.4838086e-03 8.4100856e-04 9.9767524e-01]
1,tam olarak 4 ay 1 haftadır mevcut tarifeyi gigafiber tarifeye geçiremeyen iss müşteri hizmetleri sağolsun sürünüyoruz resmenbkz tu¨rknet pişmanlıktır,149,1,[1.1167069e-03 9.9824595e-01 6.3735561e-04]
2,urun cok guzel,14,2,[2.2491324e-03 5.0160597e-04 9.9724919e-01]
1,yeni gelecek oyunlar duyuruldu 3110 wartales211 thirsty suitors 611 football manager 2024 911 dungeons 4 911 like a dragon gaiden 911 wild hearts 1311 spirittea 1411 coral ıslandgörsell,185,1,[1.0009338e-03 9.9829799e-01 7.0105126e-04]
1,pc game pass oyunlari ve microsoft mağazasından alinan oyunlar geforce nowda 24 agustos itibariyla oynanabilecekmis  bütün kütüphanenin eklenmesi biraz zaman alacakmış ama.,172,1,[1.1745633e-03 9.9821657e-01 6.0878182e-04]
2,2 yıldır kullanıyorum yedek olsun diye aldım isyerime,53,2,[1.8044959e-03 7.0107140e-04 9.9749446e-01]
1,müşterisini ayak üstü kazıklamaya çalışan itiraz edince yanlış anlaşılma olmuş diyen çalışanlara sahip şikayet kaydına bakanların zekalarından şüphe edilesi üç kağıtçı mağaza almayın aldırtmayın,194,1,[1.0865511e-03 9.9826813e-01 6.4538588e-04]
2,Cok kullanisli ve sık,21,2,[2.4981359e-03 4.6491760e-04 9.9703693e-01]
2,fiyatna göre çok iyi bir ürün hızlı kargo ve kolay kurulum,58,2,[2.0228019e-03 5.4569129e-04 9.9743146e-01]
0,Severek ve yorumları okuyarak aldım Ama ‘işte o kısım sorunlu 1 aydır kullanıyorum ve kalp ritmi koşu ve yürüyüş mesafesi  kalori hesaplama hep hatalı Eğer spor için bir arkadaş arıyorsanız bu cihaz o cihaz değil Evet sevimli kolay bağlanıyor  7 plus bir iphone ile başarılı bağlanıyor ama kendi kendine kapanıyor Tekrar başlatınca da donup kalıyor İndoor koşu yürüyüş  spor için iyi değil Fiyatı bir apple watch veya Garmin Polar değil ama dikkat edin Hiç memnun değilim ve 1 ayda bozuldu Geri alacaklarını bilsem iade ederim ama almazlar Bilinen rüştünü ispat etmiş markalardan şaşmamak lazım Ben bir hata yaptım siz yapmayın,627,0,[9.9869281e-01 8.3547499e-04 4.7163048e-04]
2,Kullanımı çok kolayçok hafif ve kaliteli bir ürün,49,2,[2.8725802e-03 4.1955337e-04 9.9670780e-01]
2,Fiyatına göre çok iyi bir ürün,30,2,[2.2946894e-03 4.9407710e-04 9.9721128e-01]
2,Çok güzel bir ürüm Bana hediye geldi bayıldım’,46,2,[2.3067445e-03 5.0039153e-04 9.9719292e-01]
0,soz konusu makineyi yaklasik bir yıldır kullanıyoruz özellikle beyazlar olmak üzere çamaşırlar makineye koyduğumuz gibi çıkıyor saolsun makine hiç kit çıkarmıyor yakında elde yıkamaya baslayacagiz galiba,203,0,[0.99265456 0.00545498 0.00189051]
1,hiç kullanmadım kullanmayacağım nedense oradakilerin hep beğenilme arzusu ve ilgi delisi olduklarını düşünüyorumfotoğraf endeksli olunca haliyle  söyleyecekleri olanlar fikirleri olanlar twitterda,196,1,[9.4949966e-04 9.9836797e-01 6.8258890e-04]
0,İkizlerim 6 yaşında onlar için ideal Ama yetişkinler için rahat değil bel yaslanma kısmı çok sert beni kavramıyor ve kıvrılmıyor bir de oturduğunuz yere mutlaka bir bez koymalısınız çünkü terletiyor onun dışında diğer fiyatlara göre hem ideal hem de kullanışlı çocuklar için,274,0,[9.9784362e-01 1.4966718e-03 6.5971451e-04]
2,Çok beğenerek aldık ve çok iyi kardeşime aldım  Çok güzel tavsiye ederim,72,2,[2.7247232e-03 4.3743060e-04 9.9683785e-01]
0,fiyatına göre kalitesi iyi indirimli olarak aldım diye zannederken kalitesiz olduğunu 1 ay geçince anladım buna para felan verilmez sokaklarda pakistanlıların sattığı saatler daha kalitelidir,191,0,[0.9641097  0.01653135 0.019359  ]
0,Ürünü alamadım ki beğeneyim İnşallah kırık bozuk hasarlı gelmez,63,0,[9.9856085e-01 8.9718378e-04 5.4193375e-04]
2,Ürünü 1 haftadır kullanıyorumSimdilik memnunumAyarladiginiz programa göre İsi ayarı ve devir sayısı isterseniz otomatik oluyorİsterseniz kendiniz ellle ayarliyorsunuzKirisik olmasın derseniz devir sayısını düşürebilirsinizBazilari yünlü kiyafette 23 kilo yikayabildigini söylemiş Yunlude zaten 23 kilo makinayı doldururYani hacim kütle ilişkisi Bu da gayet normal bir durumTek korkum çamaşırları yirtiyor diyenlerin soyledigiydiSimdilik böyle bir durumla karşılaşmadımOda galiba çamaşırı çok doldurmakla alakalıdırSorunsuz memnunum inşallah da hep memnun kalirim Alacak olanlara da bu modeli oneririm gayet iyi,610,2,[2.098025e-03 5.367198e-04 9.973653e-01]
0,Ürün hızlı geldi fakat içinde süzgeç var yazmasına rağmen çıkmadı bu nedenle memnun kalmadık,92,0,[0.9969024  0.00189814 0.00119948]
2,En uygun fiyatı burda buldumhediye almıştım sorunsuz çalışıyor memnun kaldılar,78,2,[1.8848279e-03 6.4886652e-04 9.9746633e-01]
0,lambayı açıp kapatınızda aynı renk kalmıyor kumanda zayıf zor çalışıyor,71,0,[0.9953591  0.00318992 0.00145092]
0,Boşa para harcamayın az giymeme rağmen çatladı ve içinde tabanlık yok yürürken zulüm oluyor resmen ayrıca görüntü de ayakta o kadar hoş değil,141,0,[0.9930971  0.00314257 0.00376033]
1,netspeedden turknete geçtim destek taleplerim 10 dk sonra cevaplanıyor hızım da gayet iyi şimdilik çok memnunum referansımla kayıt olmak isteyen isteyen varsa kod bırakıyorum ggs95sp69iprarkadaşınızı turknete getirin sizin ve arkadaşınızın 1 aylık internet bedeli 6 ay boyunca faturaya indirim olarak yansısıntıkla ,315,1,[9.5700414e-04 9.9833739e-01 7.0555910e-04]
2,evet ürün harika tasviye ederim,31,2,[2.5500716e-03 4.5945743e-04 9.9699044e-01]
1,grevin sökmediğigrevden etkilenmeyenaksine grevin ters teptiği tek bölümü basketbol takımı olan şirkettirortalığın tozunu dumana katarak geliyorlarya şöyle bir şey olsaydı da grev gözcüsü sokmasaydı takımı salona,212,1,[1.0106444e-03 9.9828678e-01 7.0256635e-04]
0,urun açıklamasında belirtildiği gibi suya dayanıklı degil ilk denize girişte bozuldu kimseye tavsiye etmem,106,0,[9.9836212e-01 1.0781436e-03 5.5977970e-04]
1,midemi bulandıran fenalıklar getirten sosyal platform herkes instagirl önüne gelen makeup bloggerı babasını satayım hepsi de sanki model bugün bunu giydim şu gün hiçbir şey giymedimaynen hepiniz adeta bella hadid barbara palvin hatta hailey baldwinsiniz amk,257,1,[1.1606305e-03 9.9822444e-01 6.1492453e-04]
2,Blender çok iyi bir şekilde parçalıyor çok memnunum,51,2,[1.8544837e-03 5.9606286e-04 9.9754947e-01]
1,Yazma hızı 80 ile başlıyor ancak 5 saniye sonra 30 a düşüyor ve çok ısınıyor Küçük boyutu harici bir artısı yok,111,1,[0.00250935 0.9917629  0.00572772]
1,tonlarca para harcayıp hadise rıdvan dilmen schneider gibi isimleri reklamında oynatıp fiberliyor diye bas bas bağıran telekom şirketi o kadar parayı altyapılarını düzeltmek için kullansalardı şimdiye gerçekten fiberleyebilecektik16 mbps bağlantı hızını destekleyen aboneliğim var tam adı ultranetti sanırım bilgisayarımı ethernetle bağladığımda elde ettiğim hız 6mbps arayıp soruyorum sıkıntı bende mi modem mi değiştireyim kabloyu mu yenileyeyim ne yapayım diye adamlar niye ki sizin hızınız yeterince yüksek diye yanıt veriyorlar,532,1,[1.0433112e-03 9.9829799e-01 6.5871672e-04]
1,an itibarıyla ana sayfasındaki kampanyalar bölümünde 4 nesil apple ipad 1242tl şeklinde bir görselli reklamı bulunuyor bu görselde bulunan cihaz ipad mini sonuç olarak hemen alışveriş yapıp elinize gelen ipad görseldekinden farklı olacağından dava açarsanız kazanırsınız hesap işletim ücreti peşine düşecek kadar boş adamlar bununla da uğraşabilir bence ekran görüntülerini falan almayı unutmayıne düzelttiler de,412,1,[8.8273536e-04 9.9838376e-01 7.3350908e-04]
1,Fiyat performans ürünü olmuş Anteni biraz daha güçlü olabilirmiş,64,1,[0.00690686 0.91470027 0.07839286]
0,ürün çalışmadı üstünde çizikler vardı,37,0,[9.9870002e-01 7.8778149e-04 5.1213277e-04]
2,24 saat olmadan elime ulaştı Kargo paketleme çok özenliydi tavsiye üzerine aldım performansından memnun kalacağıma eminim ,122,2,[2.5288395e-03 4.7360896e-04 9.9699759e-01]
1,az once modem icin kullanıcı adi ve şifresini almak icin aradigim firma kullanıcı adi ve şifrenizi söylüyoruz lütfen not edin dedi yanlislik olmasın diye dikkatle not almaya başladım kullanıcı adi kucuk a kucuk b  kucuk v 4 5 6 şifreniz büyük c kucuk n  5 kucuk b büyük u dedikten sonra bilgileriniz telefonunuza mesaj olarak atılacaktır dedi keske en basta söyleselerdi bunu,375,1,[1.0007116e-03 9.9831057e-01 6.8864407e-04]
0,Sırt kısmı sertBiraz daha yumuşak olsaydı daha iyi puan verirdim,64,0,[9.9805331e-01 1.1160191e-03 8.3072204e-04]
1,yaklasik 2 ay once abonelik basvurusunda bulundugum ancak hala internet hizmeti alamadigim saglayici bu basliktaki daha onceki entrylerimde de bunlardan bahsetmistim kisacasi gecis islemi sirasinda mevcut operatorum belgelerin okunaksiz oldugu gerekcesiyle isleme red veriyordu ve turknete gecemiyordum defalarca musteri hizmetleriyle konustum tartistim ve en sonunda o operatoru iptal etmemin isleri hizlandiracagi kanaatine vardik dediklerini yaptim ve aboneligimi iptal ettim 48 saat icinde turknet adsl giris bilgilerimi verdi ve sonunda gecisimi tamamladigimi berbat bir saglayicidan kurtuldugumu dusundum ancak yanilmistimmodeme giris bilgilerini girip kurulum yaptigimda internet baglantim acilmadi turkneti arayip sordugumda hatla ilgili santralden kaynaklanan bir problem oldugunu ve 48 saat icinde cozulecegini bildirdiler bu 7 gun onceydi 7 gundur internet baglantim yok aslinda bana gore sorun basit daha once vdsl kullaniyordum ve santral yetersizliginden saglikli bir baglanti alamiyordum turknet teknik ekibi profilimi vdslden adsle gecirse tahminimce sorun cozulecekti ancak yapmadilar burayi okudugunuzu ve sozluge onem verdiginizi biliyorum her entryden sonra arayip ilgilendiniz ve yardimci olmaya calistiniz o yuzden buraya yaziyorum ve bir sonraki adimim tuketici haklari mahkemesi olacak oncelikle musteri hizmetleriniz kalitesiz tek yaptiklari sey olayi not alip mail yoluyla bir ust birimi veya kim o konuyla ilgiliyse oraya iletmek ve bana problemime oncelik verildigini ve acilen cozulmesi gerektigini soylemek ek olarak tarafimin aranacagini da soyluyorlar ancak 7 gundur beni kimse aramadi ancak ben sizi her gun aradim her kimle konustuysam ayni seyleri soyledi ve sorunumu cozmeyi birakin bilgi vermekten bile acizdi kisacasi bu basliktaki entrymin tarihi bir aydan daha onceye dayaniyor size ondan da once abonelik basvurusunda bulundum ancak gecis islemini tamamlamayi birakin 7 gundur beni internetsiz biraktiniz sizi tercih etmemin nedeni daha once sizden aldigim hizmetten memnun kalmamdi ancak sirketiniz buyumeye gidince musterilerini umursamamaya mi basladiniz yoksa ttnet gibi herkes tarafindan nefret edilen bir saglayici mi olmak istiyorsunuz ınternet hizmetimin ne zaman baslayacagi belli degil buna ek olarak faturam da isliyor size para odeyecegim bu ay sonunda ve bir internet hizmeti alamiyorum burayi okuyan herkese bildirmek isterim ki turknet ile olan iliskim su zamana kadar hayal kirikligindan oteye gecemedi sorun cozulurse burayi elbette de editlerim ancak insanlarin ne tur bir haksizlikla ugrastigimi bilmesinde fayda varedit  internet baglantimin acilmamasi nedeniyle sozlesmeyi iptal ettim kesinlikle acik ara kullandigim en kotu servis saglayicisiydi gecmeyi dusunenlerin 2 defa dusunmesinde fayda var benden soylemesi,2776,1,[1.0216393e-03 9.9826545e-01 7.1293936e-04]
